ID,default
9131,0.71
9132,0
9134,0.48
9143,0.57
9150,0.09
9155,0.02
9159,0.19
9164,0.12
9169,0.91
9172,0.23
9174,0.14
9175,0.28
9180,0.62
9185,0.98
9191,0.81
9194,0.65
9195,0.81
9205,0.05
9206,0.02
9207,0.25
9208,0.22
9211,0.18
9213,0.49
9214,0.01
9217,0.08
9221,0.01
9226,0.05
9227,0.24
9236,0.62
9246,0.02
9255,0.1
9261,0.9
9264,0.38
9290,0.35
9294,0.1
9304,0.05
9314,0.16
9316,0.33
9321,0.03
9327,0.01
9330,0.15
9333,0.06
9334,0.01
9341,0.63
9343,0.13
9347,0.19
9358,0.31
9361,0.04
9363,0
9364,0
9365,0
9368,0.28
9375,0.04
9376,0.06
9378,0.1
9385,0.57
9386,0.77
9391,0.01
9395,0
9407,0.17
9408,0.16
9409,0.27
9411,0.28
9412,0.24
9415,0
9420,0.7
9421,0.15
9429,0.42
9443,0.03
9452,0.85
9454,0.06
9460,0.12
9461,0.03
9463,0.72
9467,0.08
9472,0.06
9473,0.62
9474,0.42
9481,0.02
9482,0.03
9485,0.05
9486,0.43
9488,0
9496,0.1
9497,0.05
9499,0.2
9508,0.39
9513,0.07
9516,0.01
9521,0.36
9522,0.83
9529,0
9531,0.03
9534,0.23
9537,0.06
9539,0.05
9546,0.05
9551,0.77
9560,0.03
9562,0.84
9565,0.26
9570,0.41
9571,0.54
9579,0.13
9581,0.88
9582,0.02
9589,0.21
9601,0.07
9603,0
9606,0.18
9607,0.03
9611,0.04
9615,0.12
9619,0.04
9623,0.06
9625,0.24
9628,0.06
9632,0.07
9636,0.36
9639,0.35
9643,0.55
9645,0.07
9653,0.08
9654,0.34
9667,0.03
9678,0.21
9680,0.1
9687,0.06
9696,0.05
9698,0
9703,0.05
9705,0.23
9709,0.15
9711,0.09
9714,0.22
9716,0.25
9718,0.06
9720,0.06
9725,0.07
9727,0.09
9730,0.05
9742,0.02
9744,0.17
9749,0.23
9750,0.57
9757,0.39
9761,0.01
9767,0.42
9781,0.05
9783,0.06
9786,0.23
9787,0.01
9788,0.83
9790,0.07
9791,0.17
9799,0.4
9802,0.03
9804,0.18
9808,0.23
9811,0.1
9814,0.62
9820,0.34
9821,0.66
9827,0.05
9832,0.93
9836,0.11
9837,0.21
9840,0.15
9841,0.48
9845,0.05
9847,0
9848,0.1
9850,0.06
9853,0.15
9856,0.12
9858,0.93
9861,0.06
9866,0.18
9868,0.25
9874,0
9879,0.08
9881,0.69
9884,0.04
9886,0.04
9893,0.23
9898,0.09
9901,0.57
9902,0.77
9910,0.92
9921,0.58
9923,0.85
9924,0.09
9935,0.04
9943,0.53
9952,0.28
9954,0.76
9963,0.84
9974,0.03
9976,0.11
9978,0.02
9982,0.22
9986,0.01
9988,0.03
9989,0.12
9992,0.35
9993,0.8
9995,0.21
10003,0.23
10004,0.07
10011,0.07
10022,0.03
10024,0.55
10030,0.02
10032,0.15
10034,0.01
10042,0.1
10044,0.2
10061,0.37
10068,0.3
10070,0.8
10077,0.14
10078,0.17
10085,0.02
10088,0.03
10089,0.19
10091,0.01
10093,0.23
10095,0.01
10097,0.02
10104,0.11
10114,0.17
10117,0.33
10122,0.78
10128,0.06
10130,0.2
10138,0.1
10148,0.23
10150,0.01
10152,0.91
10160,0.08
10161,0.03
10163,0.6
10164,0.21
10170,0.2
10176,0.24
10179,0.15
10182,0.04
10188,0
10193,0.32
10196,0.15
10197,0.9
10206,0.05
10211,0.32
10213,0.83
10217,0.78
10221,0.03
10224,0.01
10225,0.67
10228,0.35
10231,0.66
10238,0.32
10240,0.05
10241,0.34
10242,0.69
10243,0.29
10246,0.22
10247,0
10248,0.16
10256,0.1
10258,0.01
10264,0.24
10266,0.03
10268,0.02
10272,0.06
10275,0.06
10278,0.08
10281,0.08
10282,0.66
10287,0.01
10288,0.01
10292,0.15
10313,0.01
10316,0.14
10318,0
10321,0.96
10330,0.64
10332,0.12
10333,0.01
10336,0
10337,0.16
10338,0.77
10343,0.29
10346,0.02
10358,0.16
10362,0.1
10377,0.09
10379,0.08
10386,0.13
10387,0.16
10388,0.02
10390,0.54
10391,0.94
10406,0.55
10416,0.03
10417,0.01
10419,0.39
10433,0.14
10434,0
10435,0.16
10441,0.02
10448,0.49
10449,0.11
10450,0.26
10451,0.1
10459,0.66
10460,0.81
10462,0.19
10466,0.23
10478,0.36
10480,0.49
10481,0.1
10484,0.17
10488,0
10490,0.23
10498,0.82
10501,0.07
10519,0.01
10520,0.07
10522,0.75
10525,0.89
10532,0.01
10535,0.01
10536,0.85
10539,0.94
10547,0.93
10549,0.01
10558,0.13
10563,0.03
10568,0.2
10575,0.93
10582,0.04
10583,0.89
10585,0.97
10589,0.03
10591,0.15
10601,0.72
10607,0.91
10609,0.7
10613,0.01
10614,0.09
10622,0.06
10623,0.13
10627,0.01
10634,0.1
10635,0.05
10638,0
10647,0.36
10650,0.06
10656,0.4
10663,0.86
10667,0.89
10670,0.26
10671,0.01
10672,0.31
10680,0
10693,0.03
10695,0
10696,0.97
10699,0.15
10710,0.24
10711,0.53
10713,0.15
10714,0.15
10725,0.02
10736,0.08
10737,0.2
10739,0.4
10741,0.36
10742,0.42
10756,0.12
10763,0.01
10765,0.1
10770,0
10775,0.02
10778,0.12
10782,0.03
10783,0.23
10789,0.04
10792,0.07
10795,0.18
10801,0.06
10809,0.03
10811,0
10825,0.33
10827,0.13
10835,0.04
10840,0.03
10843,0.78
10847,0.02
10851,0.03
10862,0.75
10863,0.08
10864,0.21
10868,0.16
10870,0.04
10873,0
10877,0.18
10878,0.83
10880,0.01
10897,0.07
10900,0.77
10915,0.22
10924,0.14
10929,0.09
10930,0.02
10932,0.04
10935,0.59
10939,0.1
10945,0.6
10958,0.03
10965,0.02
10966,0.01
10970,0.08
10974,0.24
10978,0.79
10984,0.1
10990,0.68
10992,0.41
10995,0.43
11001,0.82
11013,0.25
11015,0.09
11016,0.04
11018,0.04
11019,0.1
11025,0.91
11029,0.03
11033,0.69
11034,0.59
11035,0.43
11036,0.03
11041,0.43
11042,0.2
11045,0.71
11047,0.28
11048,0.44
11051,0.16
11055,0.19
11056,0
11062,0.01
11066,0.02
11075,0.85
11079,0.63
11081,0.07
11082,0.02
11083,0.01
11086,0
11090,0.03
11100,0.01
11102,0.25
11110,0.14
11111,0.25
11118,0.08
11127,0.19
11130,0.06
11131,0.69
11140,0.17
11152,0.81
11157,0.13
11159,0.04
11164,0.05
11165,0.03
11173,0.23
11175,0.13
11177,0.07
11179,0.01
11188,0.21
11192,0.41
11193,0.01
11195,0.29
11197,0.88
11200,0.27
11204,0
11207,0.84
11213,0.71
11215,0.17
11226,0.44
11228,0.12
11232,0.04
11234,0.91
11245,0.06
11249,0.09
11250,0.04
11251,0
11254,0
11257,0.12
11271,0.35
11281,0.32
11283,0.44
11284,0.49
11285,0.05
11287,0.26
11291,0.07
11296,0.85
11303,0.36
11306,0.1
11316,0.31
11321,0.01
11323,0.29
11324,0.82
11360,0.77
11364,0.01
11366,0.01
11369,0.68
11370,0.05
11376,0.07
11377,0.06
11386,0.17
11392,0.33
11396,0.02
11404,0.71
11405,0.43
11407,0.03
11410,0
11413,0.04
11416,0.31
11419,0.26
11431,0.35
11434,0.12
11438,0.02
11440,0.01
11442,0.06
11444,0.11
11446,0.01
11447,0.4
11451,0.36
11453,0.14
11454,0.18
11455,0.17
11460,0.01
11462,0.1
11465,0.82
11466,0.02
11468,0.45
11470,0.19
11486,0.69
11489,0.03
11490,0.08
11491,0
11499,0.12
11514,0.01
11515,0
11521,0.02
11523,0.07
11532,0.05
11534,0.37
11538,0.07
11541,0.05
11543,0.17
11546,0
11554,0.03
11555,0.85
11566,0.02
11569,0
11571,0.04
11574,0.31
11577,0.21
11580,0.04
11586,0.94
11587,0.41
11589,0.06
11590,0.22
11593,0.15
11596,0.04
11598,0.28
11608,0.11
11621,0.12
11622,0.02
11625,0.02
11628,0.11
11629,0.02
11631,0.04
11634,0.23
11635,0.08
11641,0.94
11647,0.01
11657,0.03
11659,0.71
11661,0.9
11666,0.02
11671,0.15
11674,0.92
11676,0.44
11679,0
11687,0.04
11694,0.04
11707,0.06
11709,0.23
11710,0.08
11716,0.31
11732,0.05
11737,0.06
11746,0.21
11760,0.66
11765,0.11
11768,0.09
11775,0.09
11776,0.39
11783,0
11784,0.05
11794,0.59
11795,0.49
11799,0.04
11806,0.02
11810,0.15
11813,0.14
11815,0.09
11817,0.01
11819,0.61
11823,0.2
11827,0.74
11836,0.12
11839,0
11841,0.02
11845,0.85
11846,0.23
11847,0.05
11849,0.24
11850,0.35
11851,0.77
11865,0.07
11866,0.22
11872,0.07
11874,0.96
11877,0.04
11882,0.06
11890,0.06
11895,0.01
11898,0.87
11902,0.24
11904,0
11919,0.11
11935,0.11
11946,0.02
11947,0.29
11948,0.02
11949,0.02
11950,0.33
11953,0.13
11955,0.06
11958,0.18
11961,0.01
11979,0
11984,0.44
11987,0.03
11990,0.87
11991,0.84
12002,0.08
12006,0.49
12010,0
12016,0.67
12020,0.05
12023,0.15
12024,0.01
12035,0.01
12037,0.35
12039,0
12044,0.74
12052,0.28
12057,0.04
12058,0.27
12065,0.42
12066,0.16
12068,0.66
12070,0.1
12076,0.07
12077,0.03
12079,0.63
12089,0.01
12093,0.01
12099,0.84
12102,0.07
12104,0.08
12107,0.02
12110,0.01
12114,0.06
12121,0.6
12127,0.02
12128,0
12134,0.02
12135,0.03
12136,0.05
12137,0.06
12138,0.01
12147,0.17
12148,0.92
12152,0.12
12157,0.78
12160,0.63
12168,0.12
12175,0.32
12180,0.1
12181,0.01
12182,0.03
12189,0
12190,0.04
12193,0.54
12202,0.52
12203,0.14
12204,0.09
12206,0.22
12208,0.07
12212,0.03
12213,0.13
12221,0
12230,0.02
12231,0.39
12234,0.05
12241,0.12
12242,0.03
12250,0.11
12266,0.79
12269,0.74
12270,0.01
12277,0.13
12280,0.87
12284,0.13
12287,0.84
12288,0.07
12294,0.16
12296,0.05
12310,0
12318,0.01
12319,0.92
12320,0.07
12325,0.02
12329,0.01
12332,0.12
12333,0.05
12349,0.05
12352,0.01
12358,0
12359,0
12374,0.13
12379,0.15
12390,0.01
12392,0.78
12394,0.03
12396,0.88
12401,0.27
12404,0.02
12421,0.11
12423,0.05
12429,0.05
12431,0.48
12440,0.04
12445,0.27
12448,0.94
12453,0.36
12454,0.22
12471,0.56
12479,0.25
12486,0.03
12488,0.08
12490,0.06
12491,0.12
12492,0.15
12493,0.12
12496,0.71
12501,0.23
12503,0.51
12509,0.41
12530,0.03
12532,0.39
12534,0.15
12535,0.01
12536,0.26
12544,0.87
12546,0.11
12547,0.78
12556,0.02
12557,0.24
12558,0
12559,0.03
12566,0.21
12577,0.79
12578,0.1
12579,0.07
12583,0.5
12585,0
12588,0.66
12592,0.03
12594,0.31
12596,0.27
12598,0.09
12601,0.84
12612,0.04
12615,0.1
12618,0.1
12626,0
12628,0.25
12632,0.25
12644,0.02
12650,0.15
12662,0.9
12666,0.12
12667,0.08
12672,0.38
12674,0.73
12676,0.15
12679,0.85
12682,0.08
12687,0
12691,0.11
12699,0.3
12700,0.13
12702,0.04
12710,0.04
12713,0.31
12722,0.4
12724,0.53
12739,0.05
12740,0.05
12745,0.02
12749,0.02
12754,0.16
12756,0.12
12757,0.09
12764,0.05
12775,0.8
12778,0.08
12784,0.02
12790,0.04
12801,0.17
12803,0.49
12809,0.16
12830,0.14
12833,0.96
12835,0.56
12836,0.41
12845,0.02
12848,0
12851,0.13
12854,0.24
12858,0.4
12862,0.08
12863,0.05
12873,0.01
12874,0.23
12878,0.45
12879,0.35
12883,0.02
12897,0.14
12898,0.97
12899,0.63
12904,0.81
12905,0.86
12915,0.08
12923,0.7
12925,0.63
12930,0.02
12935,0.01
12946,0.21
12955,0.22
12961,0.09
12970,0.08
12974,0.07
12978,0.15
12980,0.12
12981,0.03
12986,0.01
12987,0.91
12993,0.79
12994,0.05
13006,0.57
13010,0.17
13012,0.71
13013,0.44
13023,0.15
13031,0.08
13044,0.18
13048,0.21
13056,0.67
13067,0.66
13071,0.31
13073,0.84
13077,0.02
13080,0.73
13083,0.34
13084,0.81
13089,0.03
13097,0.3
13100,0.85
13108,0.02
13121,0.02
13128,0.08
13150,0.03
13154,0.75
13160,0.79
13164,0.3
13175,0.05
13176,0.07
13180,0.11
13182,0.23
13186,0.14
13191,0.04
13194,0.19
13201,0.06
13205,0.03
13206,0.04
13217,0.21
13222,0.24
13226,0.08
13228,0.13
13233,0.15
13234,0.02
13237,0.02
13238,0.03
13244,0.32
13248,0.46
13252,0.76
13259,0.41
13260,0.04
13264,0.05
13265,0.06
13267,0.4
13277,0.89
13279,0.6
13282,0.04
13284,0.02
13286,0.01
13288,0.21
13289,0.8
13290,0.9
13293,0.18
13296,0.05
13298,0.31
13300,0.02
13304,0.03
13308,0.41
13310,0.19
13313,0.1
13335,0.07
13338,0.92
13341,0.57
13348,0.07
13351,0.03
13353,0.24
13354,0.43
13356,0.17
13359,0.06
13360,0.07
13364,0.06
13374,0.26
13380,0.91
13384,0.8
13391,0.82
13397,0.07
13398,0
13404,0.14
13420,0.27
13421,0.02
13423,0.42
13424,0.33
13430,0.08
13432,0.11
13435,0.04
13439,0.38
13446,0.02
13452,0.07
13455,0.33
13458,0.05
13463,0
13467,0.25
13469,0.63
13472,0.79
13473,0.05
13478,0.2
13489,0.89
13499,0.71
13500,0.09
13505,0.27
13508,0.2
13515,0.22
13516,0.19
13522,0.06
13530,0.26
13536,0.95
13545,0.29
13555,0.07
13564,0.06
13567,0.21
13574,0.05
13576,0.92
13578,0.38
13581,0.08
13583,0.02
13589,0.84
13590,0.77
13591,0.2
13596,0
13601,0.24
13602,0.54
13603,0.12
13604,0.03
13608,0.01
13615,0.01
13620,0.42
13625,0.17
13627,0.12
13634,0.02
13640,0.92
13642,0.09
13643,0.01
13646,0.05
13652,0.14
13655,0.02
13656,0.6
13657,0.12
13660,0.01
13663,0.04
13667,0.03
13677,0.67
13678,0.08
13679,0.02
13681,0.61
13684,0.01
13687,0.18
13691,0.87
13696,0.43
13698,0.08
13699,0
13703,0.08
13704,0.04
13710,0.03
13714,0.06
13716,0.04
13718,0.89
13721,0.86
13727,0.04
13729,0.16
13738,0.02
13739,0.53
13744,0.86
13748,0.02
13755,0.1
13768,0.05
13770,0.17
13771,0.06
13785,0.08
13787,0.01
13789,0
13794,0.02
13801,0.54
13803,0.36
13817,0.23
13818,0.06
13819,0.01
13820,0.23
13827,0.08
13847,0.13
13856,0.03
13862,0.11
13866,0.06
13873,0.74
13875,0
13879,0.18
13881,0.03
13884,0.46
13889,0
13899,0.05
13901,0.04
13904,0.2
13908,0.25
13911,0.02
13913,0.09
13916,0.36
13920,0.06
13924,0.25
13927,0.19
13930,0.04
13933,0.52
13941,0.24
13942,0.32
13944,0.42
13947,0.14
13950,0.55
13955,0.25
13959,0.02
13964,0.13
13970,0.08
13983,0.04
13987,0.02
13990,0
13993,0.45
13994,0.01
13998,0.71
14000,0.09
14004,0.02
14010,0.31
14021,0
14022,0.02
14023,0.58
14025,0.65
14026,0.28
14028,0.19
14031,0.17
14033,0.2
14036,0.78
14037,0.45
14040,0.27
14044,0.17
14049,0.21
14065,0
14075,0.71
14082,0.81
14084,0.01
14086,0.02
14088,0.05
14093,0.08
14096,0.01
14103,0.05
14105,0.15
14114,0.8
14116,0.21
14119,0
14126,0.03
14130,0.15
14138,0.19
14146,0
14147,0.22
14148,0.91
14149,0.73
14150,0.28
14159,0.14
14163,0.2
14164,0.36
14174,0.25
14177,0.66
14183,0.01
14186,0.04
14195,0.16
14199,0.13
14205,0.18
14218,0.02
14219,0.23
14232,0.65
14234,0.35
14239,0.03
14246,0
14248,0.13
14253,0.13
14255,0.09
14256,0
14257,0.24
14264,0.04
14272,0
14276,0.05
14280,0.04
14285,0.09
14289,0.84
14291,0.11
14294,0.08
14296,0.17
14297,0.22
14301,0.17
14315,0.93
14318,0.27
14323,0.3
14325,0.01
14329,0.32
14331,0.82
14340,0.1
14341,0.72
14346,0.62
14350,0.35
14351,0.06
14363,0.15
14366,0.86
14373,0.18
14375,0.31
14396,0.01
14398,0.74
14409,0.1
14410,0.01
14413,0.23
14420,0.53
14423,0.06
14426,0.06
14429,0.57
14430,0.06
14433,0.03
14439,0.13
14452,0.84
14453,0.12
14454,0.41
14455,0.06
14460,0
14463,0.12
14473,0.09
14476,0.01
14501,0.3
14506,0.81
14522,0.19
14527,0.07
14536,0.15
14541,0.1
14546,0.03
14555,0.01
14564,0.08
14566,0.01
14568,0.02
14569,0.11
14572,0.73
14573,0.03
14577,0.34
14583,0
14584,0.61
14590,0.06
14592,0.87
14596,0.26
14597,0.71
14614,0.02
14618,0.16
14619,0.1
14622,0.11
14625,0.24
14631,0.86
14651,0.26
14654,0.27
14656,0.37
14657,0
14661,0.15
14662,0.79
14663,0.02
14666,0.03
14671,0.04
14679,0.11
14681,0.06
14684,0.02
14698,0.8
14706,0.21
14707,0.82
14722,0.03
14741,0.46
14747,0.21
14749,0.07
14765,0.05
14769,0.26
14770,0.12
14773,0.14
14779,0.66
14781,0.25
14785,0
14788,0.07
14792,0.71
14795,0.04
14806,0.45
14809,0.12
14811,0.22
14812,0.35
14820,0.18
14823,0.26
14824,0.06
14825,0.73
14827,0.07
14830,0.88
14835,0.01
14836,0.11
14838,0.08
14843,0.27
14857,0.08
14858,0.13
14860,0.22
14861,0.85
14867,0.02
14868,0.34
14883,0.32
14893,0.01
14895,0
14903,0.01
14904,0.04
14905,0.07
14909,0.36
14917,0.06
14919,0.08
14927,0.02
14936,0.1
14937,0.01
14945,0.13
14948,0.02
14950,0.1
14953,0.2
14957,0
14968,0.13
14971,0.01
14978,0
14981,0.55
14985,0.24
14986,0.3
14991,0.39
15000,0.16
15002,0.06
15003,0.87
15011,0.09
15016,0.03
15020,0.14
15023,0.03
15024,0.01
15027,0.08
15030,0.01
15034,0.92
15037,0.11
15038,0.11
15039,0.04
15045,0
15051,0.02
15059,0.01
15071,0.15
15073,0.32
15075,0.04
15078,0.04
15085,0.02
15087,0.8
15089,0.72
15093,0.03
15096,0.05
15097,0.08
15099,0.19
15100,0
15101,0.81
15109,0.02
15116,0.94
15117,0.04
15123,0.01
15132,0.17
15138,0.23
15139,0.98
15142,0.09
15146,0.15
15147,0.73
15148,0.19
15149,0.08
15150,0.48
15153,0.18
15165,0
15169,0.09
15174,0.35
15190,0.41
15191,0.69
15195,0.11
15199,0.85
15204,0.17
15209,0.13
15210,0.56
15212,0.3
15213,0.25
15214,0.06
15215,0.06
15219,0.45
15225,0.21
15228,0.01
15241,0.1
15247,0
15248,0.13
15250,0.3
15252,0.67
15254,0
15255,0
15256,0.07
15262,0.01
15264,0.02
15268,0.22
15269,0.01
15270,0.1
15275,0.32
15276,0.17
15278,0.02
15288,0.39
15289,0.03
15291,0.03
15293,0.08
15296,0.61
15297,0.21
15299,0.11
15304,0.01
15319,0.02
15325,0.09
15327,0.18
15333,0
15335,0
15337,0.33
15338,0.06
15341,0.31
15342,0.01
15356,0.04
15357,0.25
15360,0.02
15380,0.02
15391,0.16
15392,0
15398,0.92
15408,0.01
15409,0.1
15413,0.06
15416,0.26
15417,0.1
15419,0.23
15420,0.6
15424,0.03
15431,0.02
15434,0
15436,0.02
15440,0.09
15441,0.91
15443,0.22
15453,0.87
15464,0.05
15473,0.06
15476,0.28
15487,0.09
15489,0.27
15491,0.24
15497,0.09
15503,0.15
15509,0.12
15512,0.46
15513,0.9
15514,0.02
15516,0.06
15518,0.83
15519,0.03
15523,0.48
15524,0.02
15528,0.01
15534,0.05
15536,0.28
15541,0.02
15551,0.8
15556,0.78
15557,0.13
15559,0.87
15560,0.27
15562,0.11
15564,0.79
15566,0.25
15577,0.02
15582,0.13
15584,0.84
15590,0.64
15596,0.06
15597,0.77
15601,0.26
15604,0.4
15609,0.22
15615,0.86
15616,0.74
15623,0.07
15626,0.14
15628,0.03
15630,0.31
15633,0.32
15637,0.03
15639,0.23
15643,0.21
15649,0.11
15651,0.07
15656,0.33
15663,0.06
15664,0.53
15665,0.13
15673,0.62
15677,0
15678,0.5
15687,0.01
15688,0.04
15689,0
15692,0.18
15699,0
15702,0.11
15703,0.22
15705,0.56
15708,0.36
15710,0.01
15713,0.07
15719,0.8
15726,0.02
15728,0.08
15730,0.15
15734,0.01
15736,0.16
15744,0.19
15745,0.26
15753,0.49
15764,0.82
15768,0.06
15780,0.14
15781,0.05
15786,0.21
15787,0.02
15789,0.5
15790,0
15791,0.07
15795,0.09
15796,0.12
15798,0
15816,0.25
15820,0.03
15822,0.16
15824,0.77
15825,0.61
15826,0.01
15829,0.01
15831,0.93
15843,0.72
15851,0.62
15854,0.88
15855,0.21
15858,0
15865,0.06
15872,0.75
15878,0.48
15885,0.05
15887,0.28
15906,0.03
15914,0.34
15916,0.13
15922,0.08
15930,0.79
15932,0.21
15936,0.68
15939,0
15945,0.02
15950,0.8
15965,0.86
15976,0.45
15977,0.33
15983,0.25
15989,0.11
16010,0.19
16013,0.11
16015,0.3
16017,0.55
16027,0.69
16030,0.25
16031,0.01
16036,0.12
16039,0.16
16042,0
16047,0.29
16059,0.05
16060,0.12
16061,0.45
16062,0.14
16064,0.11
16066,0
16069,0.1
16074,0.36
16077,0.07
16081,0
16082,0
16086,0.35
16087,0.01
16089,0.11
16090,0.71
16097,0.25
16099,0.88
16102,0
16105,0.02
16115,0.03
16116,0.16
16118,0.05
16119,0.37
16121,0
16123,0.14
16126,0.9
16127,0.91
16129,0
16134,0.03
16136,0.02
16142,0.57
16148,0
16149,0.11
16151,0.28
16161,0.04
16164,0.05
16166,0.05
16170,0.05
16171,0.2
16176,0.03
16181,0
16185,0.06
16192,0.71
16194,0.02
16198,0.14
16201,0.17
16204,0.16
16211,0.05
16212,0.63
16219,0.08
16227,0.91
16230,0.02
16231,0
16232,0.32
16233,0
16239,0.09
16245,0.07
16247,0.5
16249,0.28
16251,0.09
16252,0.52
16253,0.01
16255,0.19
16256,0.08
16258,0.46
16259,0.35
16265,0.3
16268,0.03
16276,0.07
16283,0.11
16284,0.07
16287,0.46
16299,0.14
16301,0.01
16307,0.08
16312,0.12
16314,0.1
16316,0.49
16317,0.26
16328,0.41
16329,0.06
16342,0.36
16351,0.63
16364,0.19
16373,0.04
16374,0.01
16375,0.71
16380,0.49
16383,0.32
16388,0
16389,0.12
16391,0.01
16395,0.07
16396,0.03
16401,0.85
16414,0.22
16418,0.09
16419,0
16429,0.11
16430,0.13
16438,0.61
16440,0.73
16444,0.41
16445,0.2
16446,0.07
16449,0.03
16451,0.2
16455,0.9
16457,0.86
16458,0.04
16462,0.89
16464,0.77
16465,0.92
16466,0.87
16468,0.58
16477,0.67
16482,0.05
16494,0.12
16501,0.02
16508,0.96
16509,0.14
16511,0.29
16512,0.98
16519,0.04
16533,0.1
16546,0.02
16547,0
16548,0.13
16552,0.42
16553,0.01
16556,0.1
16558,0.03
16562,0.77
16563,0.18
16564,0.02
16567,0.44
16575,0.37
16578,0.1
16581,0.08
16588,0.15
16589,0.12
16595,0.38
16603,0.61
16605,0.03
16606,0.37
16608,0.53
16610,0.08
16613,0.57
16614,0.2
16615,0.13
16624,0.12
16629,0.32
16631,0.26
16633,0.07
16634,0.86
16638,0.54
16643,0.67
16645,0.23
16646,0.02
16651,0.14
16656,0.06
16659,0
16660,0.17
16663,0.56
16669,0.02
16672,0.05
16675,0.32
16684,0.86
16692,0.02
16693,0.06
16694,0.76
16706,0.03
16713,0.03
16725,0
16727,0.21
16729,0.18
16737,0.1
16739,0.33
16744,0.53
16745,0
16751,0.14
16753,0.02
16759,0.01
16766,0.11
16768,0.22
16769,0.68
16770,0.13
16772,0.79
16781,0.19
16788,0.09
16792,0.06
16801,0.13
16803,0.15
16805,0.14
16810,0
16812,0.08
16814,0.2
16819,0.01
16824,0.02
16827,0.23
16830,0.05
16833,0.9
16837,0.03
16839,0.99
16841,0.01
16842,0.09
16849,0.17
16852,0.22
16853,0.01
16858,0.07
16860,0.07
16865,0.37
16866,0.02
16867,0.05
16869,0.01
16874,0.27
16882,0.15
16883,0.04
16885,0.03
16887,0.02
16902,0.04
16904,0.24
16908,0.14
16910,0.08
16926,0.95
16943,0.74
16945,0.03
16950,0.78
16952,0.04
16955,0.16
16959,0.76
16962,0.82
16964,0.96
16967,0
16971,0.96
16973,0.35
16976,0.08
16979,0.06
16981,0.21
16982,0.06
16991,0.47
16995,0.87
16996,0.88
17005,0.86
17007,0.66
17009,0.75
17018,0.25
17024,0.1
17027,0.17
17028,0.21
17031,0.32
17035,0.16
17045,0.5
17052,0.84
17055,0.04
17057,0.06
17059,0.01
17062,0.77
17063,0.01
17066,0.05
17068,0.04
17072,0.02
17076,0.02
17078,0.48
17079,0.05
17084,0.54
17094,0.02
17104,0.08
17105,0.86
17109,0
17110,0.24
17112,0.1
17118,0.01
17130,0.97
17132,0
17133,0.21
17135,0.92
17137,0.23
17142,0.2
17147,0.16
17149,0.67
17151,0.13
17153,0.01
17156,0.99
17158,0.15
17162,0.02
17165,0.37
17166,0.29
17168,0.16
17169,0.03
17170,0.04
17172,0.34
17173,0.87
17174,0.17
17175,0.81
17176,0.06
17186,0.85
17187,0.01
17188,0.36
17189,0.61
17198,0.01
17202,0.41
17205,0.12
17206,0.09
17207,0.23
17209,0.67
17215,0.15
17216,0.01
17218,0.19
17219,0.56
17222,0.02
17223,0.86
17227,0.05
17229,0
17234,0
17241,0.37
17249,0.9
17250,0.01
17254,0
17255,0.9
17258,0.02
17259,0.45
17263,0.01
17266,0.72
17269,0.6
17271,0.02
17275,0.17
17276,0.15
17282,0.4
17283,0.05
17284,0.12
17288,0.05
17289,0
17290,0.09
17301,0.01
17303,0
17305,0.73
17314,0.06
17319,0.8
17325,0.53
17329,0.12
17331,0.14
17335,0.08
17338,0.03
17342,0.05
17343,0.17
17363,0.45
17366,0.09
17373,0.1
17375,0.61
17382,0.01
17387,0.62
17388,0.06
17389,0.75
17390,0.01
17392,0
17397,0
17402,0.27
17407,0.01
17408,0.04
17416,0.76
17422,0.1
17423,0.2
17428,0.12
17429,0.01
17433,0.09
17435,0.18
17441,0.1
17446,0.84
17451,0
17454,0.21
17456,0.11
17458,0.07
17460,0.07
17463,0.02
17465,0.2
17466,0.01
17474,0.64
17479,0.17
17481,0
17483,0.82
17487,0.1
17491,0.08
17493,0
17498,0.06
17504,0.05
17506,0
17511,0.13
17517,0.87
17519,0.06
17520,0.44
17525,0.1
17526,0.8
17527,0.05
17541,0.48
17546,0.11
17548,0.5
17555,0.19
17563,0.17
17566,0.11
17574,0.07
17576,0.14
17584,0.09
17595,0.29
17601,0.14
17604,0
17606,0.12
17614,0.04
17618,0.09
17619,0.57
17623,0.79
17627,0.12
17628,0.39
17629,0.25
17632,0.18
17641,0.11
17645,0.08
17647,0.05
17651,0.15
17657,0.31
17661,0.05
17668,0.79
17671,0.02
17677,0.27
17681,0.05
17684,0.11
17687,0
17688,0.81
17690,0.03
17691,0.05
17693,0.41
17696,0.03
17698,0.9
17701,0.06
17705,0.11
17706,0.1
17714,0.08
17720,0.22
17721,0.06
17724,0.22
17725,0.72
17732,0.73
17735,0.61
17736,0.01
17738,0.22
17742,0.6
17743,0.04
17754,0.93
17756,0.86
17759,0.86
17760,0.53
17762,0.7
17764,0.96
17769,0.8
17772,0.84
17778,0.94
17784,0.27
17788,0.88
17789,0.83
17791,0.27
17801,0.08
17802,0.51
17816,0.02
17822,0.26
17825,0.02
17826,0.09
17830,0
17833,0.67
17835,0.02
17845,0.74
17848,0.02
17849,0.8
17860,0.91
17862,0.04
17864,0.37
17865,0.08
17869,0.87
17870,0.78
17874,0.04
17875,0.93
17877,0.04
17895,0.77
17896,0.28
17899,0.17
17905,0.52
