ID,default
9079,0.24
9085,0.96
9086,0.19
9087,0.19
9088,0.03
9102,0.11
9121,0.03
9124,0.79
9126,0.24
9129,0.34
9131,0.61
9132,0.02
9134,0.46
9143,0.67
9150,0.05
9155,0.01
9159,0.15
9164,0.21
9169,0.93
9172,0.21
9174,0.2
9175,0.2
9180,0.55
9185,0.97
9191,0.77
9194,0.66
9195,0.85
9205,0.05
9206,0.02
9207,0.19
9208,0.21
9211,0.11
9213,0.32
9214,0.01
9217,0.08
9221,0.02
9226,0.06
9227,0.29
9236,0.72
9246,0.03
9255,0.1
9261,0.96
9264,0.5
9290,0.4
9294,0.13
9304,0.05
9314,0.14
9316,0.36
9321,0.02
9327,0.02
9330,0.21
9333,0.07
9334,0.02
9341,0.54
9343,0.01
9347,0.22
9358,0.38
9361,0.09
9363,0.03
9364,0
9365,0.01
9368,0.34
9375,0.01
9376,0.03
9378,0.13
9385,0.46
9386,0.82
9391,0.01
9395,0
9407,0.14
9408,0.13
9409,0.42
9411,0.3
9412,0.14
9415,0.01
9420,0.63
9421,0.2
9429,0.25
9443,0.02
9452,0.88
9454,0.12
9460,0.09
9461,0.09
9463,0.67
9467,0.09
9472,0.12
9473,0.57
9474,0.45
9481,0.11
9482,0
9485,0.03
9486,0.31
9488,0.01
9496,0.11
9497,0.05
9499,0.21
9508,0.41
9513,0.06
9516,0.01
9521,0.43
9522,0.86
9529,0
9531,0.07
9534,0.33
9537,0.05
9539,0.06
9546,0.08
9551,0.63
9560,0.06
9562,0.84
9565,0.21
9570,0.35
9571,0.64
9579,0.03
9581,0.94
9582,0.01
9589,0.16
9601,0.31
9603,0
9606,0.21
9607,0.04
9611,0.04
9615,0.15
9619,0.02
9623,0.12
9625,0.25
9628,0.15
9632,0.1
9636,0.31
9639,0.39
9643,0.5
9645,0.07
9653,0.06
9654,0.36
9667,0.03
9678,0.18
9680,0.07
9687,0.18
9696,0.02
9698,0
9703,0.06
9705,0.32
9709,0.18
9711,0.1
9714,0.22
9716,0.25
9718,0.06
9720,0.08
9725,0.14
9727,0.09
9730,0.04
9742,0.07
9744,0.22
9749,0.32
9750,0.64
9757,0.39
9761,0.05
9767,0.42
9781,0.08
9783,0.08
9786,0.21
9787,0.05
9788,0.82
9790,0.06
9791,0.15
9799,0.45
9802,0.06
9804,0.2
9808,0.1
9811,0.13
9814,0.58
9820,0.39
9821,0.55
9827,0.1
9832,0.91
9836,0.07
9837,0.2
9840,0.14
9841,0.43
9845,0.1
9847,0.01
9848,0.08
9850,0
9853,0.17
9856,0.1
9858,0.91
9861,0.06
9866,0.11
9868,0.4
9874,0.03
9879,0.1
9881,0.61
9884,0.02
9886,0.04
9893,0.17
9898,0.11
9901,0.64
9902,0.84
9910,0.89
9921,0.67
9923,0.78
9924,0.12
9935,0.08
9943,0.58
9952,0.22
9954,0.78
9963,0.7
9974,0.02
9976,0.2
9978,0.03
9982,0.34
9986,0.04
9988,0.02
9989,0.17
9992,0.44
9993,0.8
9995,0.15
10003,0.27
10004,0.09
10011,0.08
10022,0.08
10024,0.61
10030,0.01
10032,0.13
10034,0
10042,0.08
10044,0.22
10061,0.39
10068,0.34
10070,0.85
10077,0.17
10078,0.15
10085,0.04
10088,0.01
10089,0.31
10091,0.04
10093,0.21
10095,0.05
10097,0.06
10104,0.24
10114,0.15
10117,0.45
10122,0.77
10128,0.03
10130,0.28
10138,0.09
10148,0.3
10150,0.01
10152,0.89
10160,0.11
10161,0.01
10163,0.53
10164,0.14
10170,0.22
10176,0.17
10179,0.21
10182,0.08
10188,0
10193,0.26
10196,0.1
10197,0.82
10206,0.03
10211,0.32
10213,0.81
10217,0.8
10221,0.05
10224,0.03
10225,0.69
10228,0.29
10231,0.75
10238,0.47
10240,0.03
10241,0.48
10242,0.73
10243,0.23
10246,0.22
10247,0.02
10248,0.12
10256,0.11
10258,0.05
10264,0.4
10266,0.06
10268,0.03
10272,0.24
10275,0.08
10278,0.11
10281,0.03
10282,0.77
10287,0.01
10288,0.03
10292,0.11
10313,0.05
10316,0.14
10318,0
10321,0.96
10330,0.64
10332,0.13
10333,0.01
10336,0
10337,0.33
10338,0.82
10343,0.22
10346,0.09
10358,0.2
10362,0.07
10377,0.09
10379,0.13
10386,0.11
10387,0.19
10388,0.02
10390,0.54
10391,0.97
10406,0.59
10416,0.05
10417,0.02
10419,0.53
10433,0.15
10434,0.01
10435,0.14
10441,0.06
10448,0.56
10449,0.14
10450,0.22
10451,0.11
10459,0.61
10460,0.88
10462,0.21
10466,0.25
10478,0.43
10480,0.48
10481,0.07
10484,0.08
10488,0.01
10490,0.14
10498,0.91
10501,0.07
10519,0.01
10520,0.06
10522,0.68
10525,0.82
10532,0
10535,0.02
10536,0.88
10539,0.95
10547,0.87
10549,0.03
10558,0.12
10563,0.05
10568,0.18
10575,0.88
10582,0.06
10583,0.83
10585,0.97
10589,0.02
10591,0.14
10601,0.69
10607,0.92
10609,0.61
10613,0.05
10614,0.15
10622,0.12
10623,0.16
10627,0.02
10634,0.13
10635,0.06
10638,0.01
10647,0.28
10650,0.06
10656,0.28
10663,0.78
10667,0.79
10670,0.3
10671,0
10672,0.25
10680,0
10693,0.06
10695,0
10696,0.99
10699,0.15
10710,0.3
10711,0.59
10713,0.24
10714,0.17
10725,0.03
10736,0.06
10737,0.26
10739,0.4
10741,0.44
10742,0.53
10756,0.23
10763,0
10765,0.15
10770,0.05
10775,0.1
10778,0.16
10782,0.02
10783,0.27
10789,0.06
10792,0.04
10795,0.16
10801,0.07
10809,0.04
10811,0.02
10825,0.32
10827,0.19
10835,0.03
10840,0.05
10843,0.72
10847,0.05
10851,0
10862,0.77
10863,0.07
10864,0.23
10868,0.14
10870,0
10873,0.05
10877,0.22
10878,0.76
10880,0.01
10897,0.07
10900,0.81
10915,0.27
10924,0.15
10929,0.06
10930,0.05
10932,0.03
10935,0.72
10939,0.07
10945,0.54
10958,0.02
10965,0.04
10966,0.02
10970,0.02
10974,0.23
10978,0.84
10984,0.07
10990,0.69
10992,0.34
10995,0.5
11001,0.78
11013,0.31
11015,0.12
11016,0.02
11018,0.08
11019,0.11
11025,0.89
11029,0
11033,0.75
11034,0.67
11035,0.42
11036,0.08
11041,0.54
11042,0.31
11045,0.63
11047,0.27
11048,0.37
11051,0.2
11055,0.21
11056,0.01
11062,0.05
11066,0.07
11075,0.84
11079,0.7
11081,0.04
11082,0.04
11083,0.01
11086,0.02
11090,0.01
11100,0.02
11102,0.2
11110,0.04
11111,0.22
11118,0.13
11127,0.14
11130,0.15
11131,0.66
11140,0.2
11152,0.87
11157,0.27
11159,0.08
11164,0.07
11165,0.01
11173,0.26
11175,0.09
11177,0.06
11179,0
11188,0.32
11192,0.42
11193,0.03
11195,0.37
11197,0.91
11200,0.25
11204,0
11207,0.86
11213,0.78
11215,0.2
11226,0.36
11228,0.07
11232,0.13
11234,0.84
11245,0.1
11249,0.12
11250,0.11
11251,0.03
11254,0
11257,0.1
11271,0.38
11281,0.27
11283,0.53
11284,0.49
11285,0.04
11287,0.31
11291,0.06
11296,0.9
11303,0.41
11306,0.07
11316,0.25
11321,0.01
11323,0.31
11324,0.79
11360,0.76
11364,0
11366,0.01
11369,0.73
11370,0.06
11376,0.13
11377,0.08
11386,0.2
11392,0.34
11396,0.16
11404,0.65
11405,0.56
11407,0.04
11410,0
11413,0.06
11416,0.23
11419,0.21
11431,0.36
11434,0.11
11438,0.05
11440,0.05
11442,0.07
11444,0.11
11446,0.01
11447,0.42
11451,0.29
11453,0.14
11454,0.27
11455,0.17
11460,0
11462,0.15
11465,0.82
11466,0.06
11468,0.47
11470,0.12
11486,0.71
11489,0.05
11490,0.06
11491,0
11499,0.12
11514,0
11515,0.01
11521,0.01
11523,0.07
11532,0.02
11534,0.37
11538,0.05
11541,0.14
11543,0.18
11546,0
11554,0.05
11555,0.89
11566,0
11569,0
11571,0.05
11574,0.38
11577,0.14
11580,0.06
11586,0.8
11587,0.41
11589,0.04
11590,0.21
11593,0.24
11596,0.05
11598,0.39
11608,0.04
11621,0.12
11622,0.04
11625,0.01
11628,0.12
11629,0.04
11631,0.08
11634,0.21
11635,0.02
11641,0.99
11647,0.04
11657,0
11659,0.66
11661,0.91
11666,0
11671,0.04
11674,0.94
11676,0.38
11679,0.03
11687,0.06
11694,0.09
11707,0.04
11709,0.29
11710,0.11
11716,0.43
11732,0.15
11737,0.07
11746,0.3
11760,0.53
11765,0.22
11768,0.08
11775,0.08
11776,0.41
11783,0.02
11784,0.01
11794,0.54
11795,0.41
11799,0.01
11806,0.02
11810,0.19
11813,0.22
11815,0.12
11817,0
11819,0.58
11823,0.17
11827,0.72
11836,0.13
11839,0.01
11841,0.03
11845,0.88
11846,0.25
11847,0.07
11849,0.3
11850,0.33
11851,0.8
11865,0.06
11866,0.25
11872,0.08
11874,0.95
11877,0.03
11882,0.12
11890,0.04
11895,0
11898,0.83
11902,0.28
11904,0
11919,0.12
11935,0.17
11946,0.01
11947,0.35
11948,0.03
11949,0.03
11950,0.36
11953,0.08
11955,0.08
11958,0.18
11961,0.03
11979,0
11984,0.42
11987,0.03
11990,0.91
11991,0.85
12002,0.08
12006,0.47
12010,0
12016,0.74
12020,0.07
12023,0.1
12024,0.02
12035,0
12037,0.43
12039,0.01
12044,0.79
12052,0.3
12057,0.07
12058,0.44
12065,0.49
12066,0.12
12068,0.63
12070,0.11
12076,0.1
12077,0.06
12079,0.7
12089,0
12093,0.03
12099,0.75
12102,0.12
12104,0.07
12107,0.06
12110,0.04
12114,0.06
12121,0.63
12127,0
12128,0
12134,0
12135,0.08
12136,0.16
12137,0.04
12138,0.03
12147,0.1
12148,0.96
12152,0.09
12157,0.8
12160,0.75
12168,0.16
12175,0.19
12180,0.2
12181,0.04
12182,0.03
12189,0.01
12190,0.04
12193,0.31
12202,0.64
12203,0.12
12204,0.11
12206,0.31
12208,0.14
12212,0.03
12213,0.14
12221,0.05
12230,0
12231,0.54
12234,0.07
12241,0.2
12242,0.04
12250,0.12
12266,0.76
12269,0.7
12270,0
12277,0.12
12280,0.91
12284,0.18
12287,0.65
12288,0.04
12294,0.2
12296,0.07
12310,0.03
12318,0.01
12319,0.92
12320,0.12
12325,0.06
12329,0.01
12332,0.14
12333,0.12
12349,0.13
12352,0.06
12358,0
12359,0.05
12374,0.17
12379,0.09
12390,0.01
12392,0.62
12394,0.03
12396,0.78
12401,0.28
12404,0.02
12421,0.08
12423,0.03
12429,0.05
12431,0.48
12440,0.04
12445,0.21
12448,0.76
12453,0.45
12454,0.19
12471,0.56
12479,0.44
12486,0.03
12488,0.1
12490,0.05
12491,0.14
12492,0.19
12493,0.14
12496,0.66
12501,0.29
12503,0.52
12509,0.37
12530,0.06
12532,0.37
12534,0.15
12535,0.01
12536,0.34
12544,0.91
12546,0.05
12547,0.79
12556,0
12557,0.24
12558,0.02
12559,0.02
12566,0.11
12577,0.74
12578,0.09
12579,0.04
12583,0.53
12585,0
12588,0.68
12592,0.01
12594,0.32
12596,0.19
12598,0.09
12601,0.84
12612,0.05
12615,0.06
12618,0.05
12626,0
12628,0.38
12632,0.31
12644,0.02
12650,0.12
12662,0.95
12666,0.07
12667,0.18
12672,0.34
12674,0.77
12676,0.17
12679,0.85
12682,0.03
12687,0.01
12691,0.07
12699,0.23
12700,0.1
12702,0.01
12710,0.08
12713,0.34
12722,0.55
12724,0.57
12739,0.09
12740,0.03
12745,0.05
12749,0.01
12754,0.13
12756,0.18
12757,0.22
12764,0.04
12775,0.88
12778,0
12784,0.07
12790,0.02
12801,0.15
12803,0.44
12809,0.12
12830,0.05
12833,0.96
12835,0.51
12836,0.29
12845,0
12848,0
12851,0.08
12854,0.26
12858,0.39
12862,0.12
12863,0.06
12873,0.01
12874,0.31
12878,0.46
12879,0.28
12883,0.04
12897,0.14
12898,0.98
12899,0.52
12904,0.76
12905,0.73
12915,0.13
12923,0.67
12925,0.6
12930,0.06
12935,0.1
12946,0.25
12955,0.21
12961,0.1
12970,0.11
12974,0.04
12978,0.15
12980,0.22
12981,0.09
12986,0.15
12987,0.89
12993,0.76
12994,0.05
13006,0.62
13010,0.25
13012,0.77
13013,0.49
13023,0.14
13031,0.11
13044,0.2
13048,0.04
13056,0.59
13067,0.65
13071,0.37
13073,0.79
13077,0.03
13080,0.66
13083,0.34
13084,0.81
13089,0.06
13097,0.24
13100,0.89
13108,0.06
13121,0
13128,0.08
13150,0
13154,0.79
13160,0.74
13164,0.32
13175,0.06
13176,0.09
13180,0.06
13182,0.36
13186,0.19
13191,0.05
13194,0.23
13201,0.09
13205,0.09
13206,0.08
13217,0.16
13222,0.41
13226,0.03
13228,0.11
13233,0.22
13234,0.03
13237,0.02
13238,0.07
13244,0.37
13248,0.33
13252,0.76
13259,0.55
13260,0.11
13264,0.05
13265,0.15
13267,0.21
13277,0.85
13279,0.68
13282,0.08
13284,0.03
13286,0.02
13288,0.26
13289,0.74
13290,0.91
13293,0.23
13296,0.01
13298,0.26
13300,0.04
13304,0.03
13308,0.55
13310,0.09
13313,0.13
13335,0.09
13338,0.95
13341,0.51
13348,0.05
13351,0.06
13353,0.22
13354,0.32
13356,0.21
13359,0.05
13360,0.1
13364,0.04
13374,0.21
13380,0.92
13384,0.9
13391,0.81
13397,0.07
13398,0.02
13404,0.15
13420,0.28
13421,0.03
13423,0.43
13424,0.16
13430,0.09
13432,0.18
13435,0.04
13439,0.42
13446,0.02
13452,0.12
13455,0.33
13458,0.02
13463,0.01
13467,0.52
13469,0.72
13472,0.75
13473,0.14
13478,0.09
13489,0.8
13499,0.6
13500,0.07
13505,0.19
13508,0.22
13515,0.21
13516,0.14
13522,0.09
13530,0.3
13536,0.95
13545,0.18
13555,0.05
13564,0.12
13567,0.31
13574,0.12
13576,0.92
13578,0.44
13581,0.24
13583,0.04
13589,0.81
13590,0.8
13591,0.26
13596,0.01
13601,0.32
13602,0.62
13603,0.05
13604,0.01
13608,0.04
13615,0
13620,0.39
13625,0.33
13627,0.23
13634,0.05
13640,0.92
13642,0.11
13643,0.02
13646,0.1
13652,0.16
13655,0.04
13656,0.59
13657,0.08
13660,0.04
13663,0.03
13667,0.01
13677,0.71
13678,0.1
13679,0.05
13681,0.57
13684,0.01
13687,0.18
13691,0.9
13696,0.47
13698,0.16
13699,0
13703,0.06
13704,0.06
13710,0.06
13714,0.1
13716,0.13
13718,0.86
13721,0.88
13727,0.09
13729,0.17
13738,0.01
13739,0.4
13744,0.89
13748,0.05
13755,0.07
13768,0.12
13770,0.21
13771,0.09
13785,0.11
13787,0.02
13789,0.01
13794,0
13801,0.45
13803,0.44
13817,0.28
13818,0.03
13819,0.04
13820,0.17
13827,0.16
13847,0.09
13856,0.04
13862,0.16
13866,0.07
13873,0.58
13875,0
13879,0.39
13881,0.04
13884,0.36
13889,0
13899,0.06
13901,0.04
13904,0.13
13908,0.28
13911,0.02
13913,0.02
13916,0.41
13920,0.03
13924,0.2
13927,0.2
13930,0.05
13933,0.57
13941,0.31
13942,0.21
13944,0.41
13947,0.18
13950,0.48
13955,0.25
13959,0.04
13964,0.24
13970,0.11
13983,0.03
13987,0.04
13990,0
13993,0.31
13994,0.03
13998,0.69
14000,0.04
14004,0.03
14010,0.47
14021,0
14022,0.1
14023,0.67
14025,0.61
14026,0.22
14028,0.19
14031,0.15
14033,0.18
14036,0.8
14037,0.46
14040,0.31
14044,0.17
14049,0.27
14065,0.02
14075,0.7
14082,0.91
14084,0.04
14086,0.08
14088,0.06
14093,0.07
14096,0.03
14103,0.04
14105,0.12
14114,0.81
14116,0.29
14119,0
14126,0.1
14130,0.29
14138,0.21
14146,0.06
14147,0.16
14148,0.88
14149,0.76
14150,0.3
14159,0.13
14163,0.16
14164,0.38
14174,0.27
14177,0.6
14183,0.01
14186,0.04
14195,0.17
14199,0.15
14205,0.22
14218,0.05
14219,0.2
14232,0.49
14234,0.28
14239,0.03
14246,0
14248,0.15
14253,0.18
14255,0.15
14256,0
14257,0.26
14264,0.04
14272,0
14276,0.09
14280,0.07
14285,0.09
14289,0.86
14291,0.07
14294,0.1
14296,0.27
14297,0.18
14301,0.24
14315,0.91
14318,0.26
14323,0.3
14325,0.04
14329,0.41
14331,0.83
14340,0.08
14341,0.73
14346,0.68
14350,0.34
14351,0.09
14363,0.16
14366,0.91
14373,0.14
14375,0.33
14396,0.02
14398,0.61
14409,0.09
14410,0.03
14413,0.27
14420,0.59
14423,0.07
14426,0.07
14429,0.58
14430,0.1
14433,0.11
14439,0.2
14452,0.8
14453,0.15
14454,0.48
14455,0.05
14460,0.03
14463,0.18
14473,0.1
14476,0.01
14501,0.19
14506,0.83
14522,0.25
14527,0.11
14536,0.14
14541,0.06
14546,0.06
14555,0.03
14564,0.1
14566,0.01
14568,0.02
14569,0.19
14572,0.61
14573,0.03
14577,0.33
14583,0
14584,0.6
14590,0.08
14592,0.94
14596,0.32
14597,0.73
14614,0.06
14618,0.1
14619,0.06
14622,0.12
14625,0.29
14631,0.88
14651,0.3
14654,0.34
14656,0.4
14657,0.01
14661,0.17
14662,0.86
14663,0.04
14666,0.04
14671,0.04
14679,0.06
14681,0.03
14684,0.06
14698,0.77
14706,0.17
14707,0.89
14722,0.06
14741,0.43
14747,0.28
14749,0.08
14765,0.04
14769,0.22
14770,0.18
14773,0.16
14779,0.65
14781,0.36
14785,0.07
14788,0.09
14792,0.62
14795,0.01
14806,0.39
14809,0.19
14811,0.21
14812,0.33
14820,0.29
14823,0.34
14824,0.04
14825,0.66
14827,0.14
14830,0.89
14835,0
14836,0.18
14838,0.08
14843,0.25
14857,0.11
14858,0.07
14860,0.16
14861,0.81
14867,0.04
14868,0.22
14883,0.28
14893,0.05
14895,0.06
14903,0.02
14904,0.12
14905,0.03
14909,0.36
14917,0.05
14919,0.17
14927,0.02
14936,0.13
14937,0.02
14945,0.16
14948,0.02
14950,0.13
14953,0.15
14957,0.01
14968,0.17
14971,0.04
14978,0.01
14981,0.45
14985,0.31
14986,0.37
14991,0.28
15000,0.14
15002,0.07
15003,0.89
15011,0.06
15016,0.01
15020,0.28
15023,0.04
15024,0.01
15027,0.11
15030,0.02
15034,0.86
15037,0.1
15038,0.19
15039,0.12
15045,0.01
15051,0.03
15059,0.02
15071,0.21
15073,0.38
15075,0.03
15078,0.05
15085,0.03
15087,0.83
15089,0.75
15093,0.02
15096,0.13
15097,0.04
15099,0.25
15100,0
15101,0.84
15109,0.05
15116,0.93
15117,0.05
15123,0.04
15132,0.09
15138,0.37
15139,0.95
15142,0.18
15146,0.19
15147,0.7
15148,0.17
15149,0.12
15150,0.41
15153,0.16
15165,0.01
15169,0.14
15174,0.39
15190,0.25
15191,0.7
15195,0.14
15199,0.83
15204,0.17
15209,0.16
15210,0.56
15212,0.45
15213,0.27
15214,0.08
15215,0.03
15219,0.5
15225,0.22
15228,0
15241,0.14
15247,0
15248,0.13
15250,0.42
15252,0.67
15254,0
15255,0.01
15256,0.13
15262,0.08
15264,0.03
15268,0.27
15269,0.01
15270,0.14
15275,0.29
15276,0.13
15278,0.01
15288,0.34
15289,0.07
15291,0.01
15293,0.1
15296,0.6
15297,0.23
15299,0.11
15304,0.12
15319,0.06
15325,0.15
15327,0.29
15333,0.01
15335,0.02
15337,0.37
15338,0.08
15341,0.25
15342,0
15356,0.1
15357,0.3
15360,0.01
15380,0.07
15391,0.15
15392,0.02
15398,0.94
15408,0.02
15409,0.08
15413,0.12
15416,0.16
15417,0.13
15419,0.28
15420,0.51
15424,0.03
15431,0
15434,0
15436,0
15440,0.17
15441,0.86
15443,0.3
15453,0.83
15464,0.05
15473,0.09
15476,0.28
15487,0.09
15489,0.38
15491,0.19
15497,0.15
15503,0.13
15509,0.14
15512,0.55
15513,0.84
15514,0.1
15516,0.13
15518,0.82
15519,0
15523,0.48
15524,0.02
15528,0.04
15534,0.02
15536,0.3
15541,0.06
15551,0.79
15556,0.66
15557,0.11
15559,0.84
15560,0.23
15562,0.11
15564,0.75
15566,0.28
15577,0.04
15582,0.13
15584,0.82
15590,0.54
15596,0.04
15597,0.65
15601,0.32
15604,0.37
15609,0.28
15615,0.88
15616,0.78
15623,0.06
15626,0.07
15628,0.03
15630,0.3
15633,0.31
15637,0.08
15639,0.28
15643,0.12
15649,0.12
15651,0.08
15656,0.35
15663,0.08
15664,0.44
15665,0.22
15673,0.59
15677,0.01
15678,0.49
15687,0
15688,0.02
15689,0.01
15692,0.2
15699,0.01
15702,0.15
15703,0.18
15705,0.4
15708,0.38
15710,0
15713,0.11
15719,0.74
15726,0.01
15728,0.17
15730,0.25
15734,0.04
15736,0.21
15744,0.17
15745,0.17
15753,0.36
15764,0.8
15768,0.01
15780,0.11
15781,0.01
15786,0.21
15787,0.01
15789,0.37
15790,0.01
15791,0.06
15795,0.12
15796,0.14
15798,0.01
15816,0.17
15820,0.02
15822,0.27
15824,0.58
15825,0.67
15826,0.01
15829,0.02
15831,0.86
15843,0.71
15851,0.56
15854,0.91
15855,0.25
15858,0
15865,0.11
15872,0.74
15878,0.47
15885,0.06
15887,0.28
15906,0
15914,0.3
15916,0.14
15922,0.05
15930,0.6
15932,0.18
15936,0.61
15939,0.01
15945,0.04
15950,0.67
15965,0.87
15976,0.61
15977,0.26
15983,0.25
15989,0.06
16010,0.18
16013,0.12
16015,0.23
16017,0.54
16027,0.69
16030,0.25
16031,0
16036,0.2
16039,0.3
16042,0.02
16047,0.32
16059,0.04
16060,0.16
16061,0.33
16062,0.12
16064,0.11
16066,0.01
16069,0.06
16074,0.32
16077,0.23
16081,0
16082,0.09
16086,0.45
16087,0.03
16089,0.12
16090,0.67
16097,0.24
16099,0.74
16102,0.01
16105,0.05
16115,0
16116,0.21
16118,0.09
16119,0.5
16121,0
16123,0.17
16126,0.87
16127,0.9
16129,0
16134,0.03
16136,0.03
16142,0.65
16148,0.01
16149,0.11
16151,0.34
16161,0.06
16164,0.1
16166,0.05
16170,0.08
16171,0.23
16176,0.08
16181,0.01
16185,0.1
16192,0.84
16194,0.05
16198,0.19
16201,0.14
16204,0.15
16211,0.09
16212,0.54
16219,0.09
16227,0.83
16230,0.07
16231,0
16232,0.37
16233,0.01
16239,0.2
16245,0.11
16247,0.4
16249,0.29
16251,0.09
16252,0.61
16253,0.01
16255,0.2
16256,0.13
16258,0.53
16259,0.43
16265,0.31
16268,0.04
16276,0.05
16283,0.13
16284,0.08
16287,0.44
16299,0.17
16301,0.05
16307,0.04
16312,0.12
16314,0.17
16316,0.41
16317,0.4
16328,0.46
16329,0.11
16342,0.59
16351,0.72
16364,0.26
16373,0.02
16374,0.03
16375,0.78
16380,0.53
16383,0.41
16388,0
16389,0.14
16391,0
16395,0.04
16396,0.02
16401,0.83
16414,0.26
16418,0.1
16419,0.03
16429,0.21
16430,0.18
16438,0.55
16440,0.65
16444,0.23
16445,0.25
16446,0.01
16449,0.03
16451,0.15
16455,0.89
16457,0.86
16458,0.04
16462,0.89
16464,0.76
16465,0.96
16466,0.85
16468,0.44
16477,0.37
16482,0.13
16494,0.14
16501,0.04
16508,0.87
16509,0.16
16511,0.24
16512,0.98
16519,0.09
16533,0.08
16546,0.02
16547,0.07
16548,0.06
16552,0.44
16553,0.02
16556,0.18
16558,0.07
16562,0.78
16563,0.17
16564,0.03
16567,0.38
16575,0.38
16578,0.15
16581,0.1
16588,0.17
16589,0.09
16595,0.39
16603,0.76
16605,0.02
16606,0.41
16608,0.64
16610,0.09
16613,0.5
16614,0.25
16615,0.11
16624,0.13
16629,0.29
16631,0.24
16633,0.05
16634,0.86
16638,0.45
16643,0.76
16645,0.31
16646,0.01
16651,0.13
16656,0.08
16659,0.02
16660,0.15
16663,0.45
16669,0.04
16672,0.01
16675,0.24
16684,0.9
16692,0.05
16693,0.09
16694,0.76
16706,0.03
16713,0.04
16725,0.01
16727,0.24
16729,0.25
16737,0.2
16739,0.41
16744,0.65
16745,0.01
16751,0.25
16753,0.02
16759,0.03
16766,0.1
16768,0.19
16769,0.55
16770,0.15
16772,0.79
16781,0.35
16788,0.11
16792,0.13
16801,0.12
16803,0.17
16805,0.19
16810,0.03
16812,0.16
16814,0.15
16819,0.01
16824,0
16827,0.18
16830,0.22
16833,0.86
16837,0.06
16839,0.99
16841,0.02
16842,0.03
16849,0.13
16852,0.19
16853,0
16858,0.06
16860,0.05
16865,0.32
16866,0.03
16867,0.13
16869,0
16874,0.4
16882,0.14
16883,0.03
16885,0.04
16887,0.01
16902,0.03
16904,0.17
16908,0.23
16910,0.06
16926,0.9
16943,0.65
16945,0.01
16950,0.8
16952,0.06
16955,0.28
16959,0.75
16962,0.83
16964,0.97
16967,0.01
16971,0.87
16973,0.52
16976,0.16
16979,0.12
16981,0.28
16982,0.09
16991,0.38
16995,0.87
16996,0.85
17005,0.77
17007,0.75
17009,0.85
17018,0.36
17024,0.06
17027,0.21
17028,0.21
17031,0.29
17035,0.22
17045,0.34
17052,0.85
17055,0.06
17057,0.02
17059,0.06
17062,0.83
17063,0.04
17066,0.08
17068,0.11
17072,0.01
17076,0.04
17078,0.47
17079,0.03
17084,0.73
17094,0.02
17104,0.18
17105,0.88
17109,0
17110,0.27
17112,0.13
17118,0.02
17130,0.91
17132,0.05
17133,0.24
17135,0.92
17137,0.33
17142,0.2
17147,0.16
17149,0.71
17151,0.01
17153,0.02
17156,0.95
17158,0.14
17162,0
17165,0.41
17166,0.25
17168,0.25
17169,0.01
17170,0.01
17172,0.42
17173,0.93
17174,0.19
17175,0.88
17176,0.01
17186,0.87
17187,0.01
17188,0.36
17189,0.61
17198,0.04
17202,0.4
17205,0.07
17206,0.09
17207,0.27
17209,0.67
17215,0.22
17216,0
17218,0.27
17219,0.53
17222,0.06
17223,0.86
17227,0.08
17229,0
17234,0.02
17241,0.49
17249,0.88
17250,0.03
17254,0
17255,0.8
17258,0.05
17259,0.49
17263,0.03
17266,0.79
17269,0.5
17271,0.06
17275,0.14
17276,0.09
17282,0.4
17283,0.09
17284,0.11
17288,0.02
17289,0
17290,0.18
17301,0.01
17303,0.01
17305,0.69
17314,0.03
17319,0.85
17325,0.5
17329,0.11
17331,0.15
17335,0.08
17338,0.09
17342,0.06
17343,0.25
17363,0.46
17366,0.14
17373,0.05
17375,0.58
17382,0.01
17387,0.6
17388,0.1
17389,0.73
17390,0.02
17392,0
17397,0.01
17402,0.23
17407,0.01
17408,0.08
17416,0.77
17422,0.12
17423,0.09
17428,0.22
17429,0.05
17433,0.12
17435,0.15
17441,0.12
17446,0.84
17451,0
17454,0.17
17456,0.12
17458,0.06
17460,0.06
17463,0.01
17465,0.24
17466,0
17474,0.74
17479,0.14
17481,0.01
17483,0.8
17487,0.16
17491,0.17
17493,0.02
17498,0.06
17504,0.13
17506,0.02
17511,0.18
17517,0.9
17519,0.24
17520,0.42
17525,0.08
17526,0.81
17527,0.07
17541,0.55
17546,0.14
17548,0.41
17555,0.23
17563,0.26
17566,0.14
17574,0.04
17576,0.23
17584,0.06
17595,0.43
17601,0.14
17604,0
17606,0.07
17614,0.1
17618,0.15
17619,0.46
17623,0.76
17627,0.22
17628,0.36
17629,0.43
17632,0.15
17641,0.13
17645,0.14
17647,0.09
17651,0.11
17657,0.55
17661,0.13
17668,0.81
17671,0.03
17677,0.25
17681,0.01
17684,0.1
17687,0.01
17688,0.73
17690,0.05
17691,0.04
17693,0.68
17696,0.04
17698,0.86
17701,0.08
17705,0.04
17706,0.13
17714,0.14
17720,0.26
17721,0.06
17724,0.29
17725,0.68
17732,0.78
17735,0.72
17736,0
17738,0.21
17742,0.69
17743,0.07
17754,0.95
17756,0.9
17759,0.76
17760,0.43
17762,0.72
17764,0.89
17769,0.83
17772,0.87
17778,0.89
17784,0.3
17788,0.84
17789,0.88
17791,0.41
17801,0.14
17802,0.42
17816,0.03
17822,0.32
17825,0.01
17826,0.05
17830,0.01
17833,0.65
